PatientID,DynamicSliceZ,Pcd_Sens,Pnd,Pfa,Accuracy,FOM,ProcessingTime,NumClusters
BRATS_168.nii.gz,60,0.0923423423423423,0.907657657657658,4.3743961352657,0.96120757626198,0.0748713240027428,0.686406791666667,4
BRATS_169.nii.gz,88,0.115044247787611,0.884955752212389,2.47685185185185,0.974210978754759,0.0805458724498749,0.933482541666667,4
BRATS_170.nii.gz,95,0.290948275862069,0.709051724137931,0.761517615176152,0.98933156108993,0.551016390323639,1.09732725,4
BRATS_171.nii.gz,58,0.349112426035503,0.650887573964497,8.3695652173913,0.977973568281938,0.10344010591507,0.995512916666667,4
BRATS_172.nii.gz,72,0.399463806970509,0.600536193029491,0.535315985130111,0.993580126304037,0.739163994789124,0.89803325,4
BRATS_173.nii.gz,90,0.486988847583643,0.513011152416357,0.457002457002457,0.991914878723181,0.752879440784454,0.822090208333333,4
BRATS_174.nii.gz,58,0.198412698412698,0.801587301587302,0.863492063492064,0.989945091455951,0.534697532653809,0.977630541666667,4
BRATS_175.nii.gz,83,NaN,NaN,Inf,0.972170138888889,0,0.753786291666667,4
BRATS_176.nii.gz,85,NaN,NaN,Inf,0.97796875,0,0.911038666666667,4
BRATS_177.nii.gz,88,NaN,NaN,Inf,0.964739583333333,0,1.10136816666667,4
BRATS_178.nii.gz,89,0.0631578947368421,0.936842105263158,10.1648351648352,0.982353248290145,0.0355210974812508,0.809999083333333,4
BRATS_179.nii.gz,89,0.185483870967742,0.814516129032258,11.8035714285714,0.975232359800884,0.0621246546506882,0.698449375,4
BRATS_180.nii.gz,61,0.137432188065099,0.862567811934901,0.203557312252964,0.989816879400249,0.211087509989738,1.04065145833333,4
BRATS_181.nii.gz,99,0.316698656429942,0.683301343570058,2.58095238095238,0.974773575320148,0.20385779440403,0.863775333333333,4
BRATS_182.nii.gz,87,0.497368421052632,0.502631578947368,1.6510067114094,0.988069452207937,0.459902673959732,1.55425025,4
BRATS_183.nii.gz,82,NaN,NaN,Inf,0.984114583333333,0,0.756158125,4
BRATS_184.nii.gz,94,0,1,2.52403846153846,0.987208125370842,0.00613292865455151,1.52846608333333,4
BRATS_185.nii.gz,106,0,1,4.36702127659574,0.982401981303195,0.0235819201916456,0.743402083333333,4
BRATS_186.nii.gz,82,0,1,7.11875,0.977367366495339,0.00218588253483176,0.809110625,4
BRATS_187.nii.gz,99,0,1,4.92631578947368,0.98035555400478,0.00655357027426362,0.792397583333333,4
BRATS_188.nii.gz,95,0,1,1.63059701492537,0.987676548734443,0.00707325525581837,0.940623291666667,4
BRATS_189.nii.gz,107,0,1,3.57851239669421,0.980651019837944,0.0266756396740675,0.706317166666667,4
BRATS_190.nii.gz,64,0.160818713450292,0.839181286549708,0.776632302405498,0.99103428990877,0.536701440811157,1.0436175,4
BRATS_191.nii.gz,66,0.124792013311148,0.875207986688852,0.750922509225092,0.983601082715225,0.371470749378204,0.919257666666667,4
BRATS_192.nii.gz,88,0.134502923976608,0.865497076023392,1.72077922077922,0.978257054611821,0.1978490203619,0.8638495,4
BRATS_193.nii.gz,97,0,1,3.6865671641791,0.978042725778819,0.0128184892237186,0.802188916666667,4
BRATS_194.nii.gz,95,0.395238095238095,0.604761904761905,0.436781609195402,0.992902966420193,0.636758983135223,0.825521708333333,4
BRATS_195.nii.gz,91,0.39524838012959,0.60475161987041,3.73760932944606,0.972708053046319,0.179180309176445,0.671105291666667,4
BRATS_196.nii.gz,59,0.360655737704918,0.639344262295082,0.70694087403599,0.989730580825752,0.6244056224823,0.90896125,4
BRATS_197.nii.gz,99,0.203111495246327,0.796888504753673,0.768015794669299,0.969804081777651,0.369403868913651,0.989953708333333,4
BRATS_198.nii.gz,79,0.202564102564103,0.797435897435897,2.49560117302053,0.979670387347353,0.13382376730442,0.850503625,4
BRATS_199.nii.gz,54,0,1,4.46747967479675,0.97650531905602,0.00243767374195158,0.910733541666667,4
